t_ms,s1,s2,s1_norm,s2_norm,thr1,thr2,line1,line2
260493,3578,2960,0,0,2130.5,1793,1,1
260593,3572,2955,0,0,2130.5,1793,1,1
260693,3593,2966,0,0,2130.5,1793,1,1
260793,3597,2968,0,0,2130.5,1793,1,1
260893,3579,2953,0,0,2130.5,1793,1,1
260993,3595,2970,0,0,2130.5,1793,1,1
261093,3583,2964,0,0,2130.5,1793,1,1
261193,3579,2959,0,0,2130.5,1793,1,1
261293,3593,2971,0,0,2130.5,1793,1,1
261393,3594,2988,0,0,2130.5,1793,1,1
261493,3583,2987,0,0,2130.5,1793,1,1
261593,3596,2999,0,0,2130.5,1793,1,1
261693,3600,2991,0,0,2130.5,1793,1,1
261793,3594,2994,0,0,2130.5,1793,1,1
261893,3599,2997,0,0,2130.5,1793,1,1
261993,3601,3005,0,0,2130.5,1793,1,1
262093,3602,3013,0,0,2130.5,1793,1,1
262193,3607,3023,0,0,2130.5,1793,1,1
262293,3621,3040,0,0,2130.5,1793,1,1
262393,3601,3014,0,0,2130.5,1793,1,1
262493,3601,3008,0,0,2130.5,1793,1,1
262593,3600,3007,0,0,2130.5,1793,1,1
262693,3596,3001,0,0,2130.5,1793,1,1
262793,3577,2975,0,0,2130.5,1793,1,1
262893,3583,2988,0,0,2130.5,1793,1,1
262993,3583,2980,0,0,2130.5,1793,1,1
263093,3579,2975,0,0,2130.5,1793,1,1
263193,3583,2982,0,0,2130.5,1793,1,1
263293,3579,2981,0,0,2130.5,1793,1,1
263393,3579,2977,0,0,2130.5,1793,1,1
263493,3583,2990,0,0,2130.5,1793,1,1
263593,3594,2992,0,0,2130.5,1793,1,1
263693,3579,2982,0,0,2130.5,1793,1,1
263793,3583,2992,0,0,2130.5,1793,1,1
263893,3583,2992,0,0,2130.5,1793,1,1
263993,3583,2983,0,0,2130.5,1793,1,1
264093,3583,2992,0,0,2130.5,1793,1,1
264193,3583,2994,0,0,2130.5,1793,1,1
264293,3571,2973,0,0,2130.5,1793,1,1
264393,3579,2978,0,0,2130.5,1793,1,1
264493,3581,2975,0,0,2130.5,1793,1,1
264593,3568,2967,0,0,2130.5,1793,1,1
264693,3577,2976,0,0,2130.5,1793,1,1
264793,3577,2980,0,0,2130.5,1793,1,1
264893,3568,2967,0,0,2130.5,1793,1,1
264993,3579,2971,0,0,2130.5,1793,1,1
265093,3583,2979,0,0,2130.5,1793,1,1
265193,3583,2976,0,0,2130.5,1793,1,1
265293,3583,2978,0,0,2130.5,1793,1,1
265393,3583,2981,0,0,2130.5,1793,1,1
265493,3582,2979,0,0,2130.5,1793,1,1
265593,3581,2979,0,0,2130.5,1793,1,1
265693,3583,2989,0,0,2130.5,1793,1,1
265793,3583,2985,0,0,2130.5,1793,1,1
265893,3583,2988,0,0,2130.5,1793,1,1
265993,3583,2983,0,0,2130.5,1793,1,1
266093,3583,2976,0,0,2130.5,1793,1,1
266193,3571,2973,0,0,2130.5,1793,1,1
266293,3578,2979,0,0,2130.5,1793,1,1
266393,3581,2977,0,0,2130.5,1793,1,1
266493,3597,2993,0,0,2130.5,1793,1,1
266593,3595,2987,0,0,2130.5,1793,1,1
266693,3578,2989,0,0,2130.5,1793,1,1
266793,3579,2983,0,0,2130.5,1793,1,1
266893,3583,2982,0,0,2130.5,1793,1,1
266993,3578,2979,0,0,2130.5,1793,1,1
267093,3582,2972,0,0,2130.5,1793,1,1
267193,3583,2978,0,0,2130.5,1793,1,1
267293,3595,2977,0,0,2130.5,1793,1,1
267393,3581,2973,0,0,2130.5,1793,1,1
267493,3583,2979,0,0,2130.5,1793,1,1
267593,3583,2978,0,0,2130.5,1793,1,1
267693,3568,2972,0,0,2130.5,1793,1,1
267793,3583,2979,0,0,2130.5,1793,1,1
267893,3583,2979,0,0,2130.5,1793,1,1
267993,3579,2971,0,0,2130.5,1793,1,1
268093,3579,2975,0,0,2130.5,1793,1,1
268193,3583,2971,0,0,2130.5,1793,1,1
268293,3574,2977,0,0,2130.5,1793,1,1
268393,3579,2973,0,0,2130.5,1793,1,1
268493,3574,2973,0,0,2130.5,1793,1,1
268593,3575,2971,0,0,2130.5,1793,1,1
268693,3579,2977,0,0,2130.5,1793,1,1
268793,3582,2975,0,0,2130.5,1793,1,1
268893,3579,2976,0,0,2130.5,1793,1,1
268993,3583,2989,0,0,2130.5,1793,1,1
269093,3582,2981,0,0,2130.5,1793,1,1
269193,3574,2975,0,0,2130.5,1793,1,1
269293,3574,2977,0,0,2130.5,1793,1,1
269393,3579,2977,0,0,2130.5,1793,1,1
269493,3679,3152,0,0,2130.5,1793,1,1
269593,3574,2974,0,0,2130.5,1793,1,1
269693,3577,2972,0,0,2130.5,1793,1,1
269793,3559,2960,0,0,2130.5,1793,1,1
269893,3594,3006,0,0,2130.5,1793,1,1
269993,3595,3003,0,0,2130.5,1793,1,1
270093,3583,3005,0,0,2130.5,1793,1,1
270193,3594,3002,0,0,2130.5,1793,1,1
270293,3605,3023,0,0,2130.5,1793,1,1
270393,3603,3013,0,0,2130.5,1793,1,1
270493,3603,3017,0,0,2130.5,1793,1,1
270593,3602,3019,0,0,2130.5,1793,1,1
270693,3615,3037,0,0,2130.5,1793,1,1
270793,3611,3029,0,0,2130.5,1793,1,1
270893,3623,3056,0,0,2130.5,1793,1,1
270993,3607,3033,0,0,2130.5,1793,1,1
271093,3602,3024,0,0,2130.5,1793,1,1
271193,3603,3024,0,0,2130.5,1793,1,1
271293,3606,3024,0,0,2130.5,1793,1,1
271393,3602,3019,0,0,2130.5,1793,1,1
271493,3600,3027,0,0,2130.5,1793,1,1
271593,3602,3019,0,0,2130.5,1793,1,1
271693,3599,3018,0,0,2130.5,1793,1,1
271793,3615,3041,0,0,2130.5,1793,1,1
271893,3625,3060,0,0,2130.5,1793,1,1
271993,3627,3069,0,0,2130.5,1793,1,1
272093,3611,3033,0,0,2130.5,1793,1,1
272193,3651,3127,0,0,2130.5,1793,1,1
272293,3598,3015,0,0,2130.5,1793,1,1
272393,3607,3013,0,0,2130.5,1793,1,1
272493,3601,3015,0,0,2130.5,1793,1,1
272593,3583,3006,0,0,2130.5,1793,1,1
272693,3583,3006,0,0,2130.5,1793,1,1
272793,3601,3015,0,0,2130.5,1793,1,1
272893,3598,3009,0,0,2130.5,1793,1,1
272993,3597,3025,0,0,2130.5,1793,1,1
273093,3602,3014,0,0,2130.5,1793,1,1
273193,3595,3007,0,0,2130.5,1793,1,1
273293,3600,3012,0,0,2130.5,1793,1,1
273393,3599,3015,0,0,2130.5,1793,1,1
273493,3600,3011,0,0,2130.5,1793,1,1
273593,3611,3024,0,0,2130.5,1793,1,1
273693,3615,3031,0,0,2130.5,1793,1,1
273793,3611,3031,0,0,2130.5,1793,1,1
273893,3606,3010,0,0,2130.5,1793,1,1
273993,3601,3008,0,0,2130.5,1793,1,1
274093,3594,2992,0,0,2130.5,1793,1,1
274193,3678,3162,0,0,2130.5,1793,1,1
274293,3598,2995,0,0,2130.5,1793,1,1
274393,3595,2998,0,0,2130.5,1793,1,1
274493,3611,3020,0,0,2130.5,1793,1,1
274593,3550,3030,0,0,2130.5,1793,1,1
274693,3615,3024,0,0,2130.5,1793,1,1
274793,3603,3023,0,0,2130.5,1793,1,1
274893,3600,3009,0,0,2130.5,1793,1,1
274993,3601,3007,0,0,2130.5,1793,1,1
275093,3603,3009,0,0,2130.5,1793,1,1
275193,3607,3014,0,0,2130.5,1793,1,1
275293,3616,3015,0,0,2130.5,1793,1,1
275393,3610,3005,0,0,2130.5,1793,1,1
275493,3603,3008,0,0,2130.5,1793,1,1
275593,3611,3015,0,0,2130.5,1793,1,1
275693,3600,3006,0,0,2130.5,1793,1,1
275793,3607,3018,0,0,2130.5,1793,1,1
275893,3604,3014,0,0,2130.5,1793,1,1
275993,3597,3007,0,0,2130.5,1793,1,1
276093,3607,3018,0,0,2130.5,1793,1,1
276193,3608,3024,0,0,2130.5,1793,1,1
276293,3601,3009,0,0,2130.5,1793,1,1
276393,3603,3013,0,0,2130.5,1793,1,1
276493,3615,3023,0,0,2130.5,1793,1,1
276593,3603,3008,0,0,2130.5,1793,1,1
276693,3609,3014,0,0,2130.5,1793,1,1
276793,3602,3010,0,0,2130.5,1793,1,1
276893,3603,3009,0,0,2130.5,1793,1,1
276993,3602,3011,0,0,2130.5,1793,1,1
277093,3602,3012,0,0,2130.5,1793,1,1
277193,3599,3001,0,0,2130.5,1793,1,1
277293,3606,3009,0,0,2130.5,1793,1,1
277393,3615,3018,0,0,2130.5,1793,1,1
277493,3600,3007,0,0,2130.5,1793,1,1
277593,3603,3012,0,0,2130.5,1793,1,1
277693,3602,3013,0,0,2130.5,1793,1,1
277793,3600,3008,0,0,2130.5,1793,1,1
277893,3606,3013,0,0,2130.5,1793,1,1
277993,3601,3015,0,0,2130.5,1793,1,1
278093,3600,3008,0,0,2130.5,1793,1,1
278193,3602,3018,0,0,2130.5,1793,1,1
278293,3601,3012,0,0,2130.5,1793,1,1
278393,3601,3010,0,0,2130.5,1793,1,1
278493,3600,3008,0,0,2130.5,1793,1,1
278593,3597,3008,0,0,2130.5,1793,1,1
278693,3600,3011,0,0,2130.5,1793,1,1
278793,3597,3010,0,0,2130.5,1793,1,1
278893,3601,3008,0,0,2130.5,1793,1,1
278993,3598,3010,0,0,2130.5,1793,1,1
279093,3605,3015,0,0,2130.5,1793,1,1
279193,3581,3010,0,0,2130.5,1793,1,1
279293,3600,3008,0,0,2130.5,1793,1,1
279393,3603,3011,0,0,2130.5,1793,1,1
279493,3603,3013,0,0,2130.5,1793,1,1
279593,3603,3011,0,0,2130.5,1793,1,1
279693,3593,3007,0,0,2130.5,1793,1,1
279793,3600,3011,0,0,2130.5,1793,1,1
279893,3603,3008,0,0,2130.5,1793,1,1
279993,3606,3007,0,0,2130.5,1793,1,1
280093,3583,3004,0,0,2130.5,1793,1,1
280193,3595,3009,0,0,2130.5,1793,1,1
280293,3583,3002,0,0,2130.5,1793,1,1
280393,3595,3004,0,0,2130.5,1793,1,1
280493,3598,3007,0,0,2130.5,1793,1,1
280593,3600,2999,0,0,2130.5,1793,1,1
280693,3603,3024,0,0,2130.5,1793,1,1
280793,3600,3011,0,0,2130.5,1793,1,1
280893,3597,3006,0,0,2130.5,1793,1,1
280993,3583,3002,0,0,2130.5,1793,1,1
281093,3606,3008,0,0,2130.5,1793,1,1
281193,3600,3006,0,0,2130.5,1793,1,1
281293,3600,3007,0,0,2130.5,1793,1,1
281393,3617,3009,0,0,2130.5,1793,1,1
281493,3604,3003,0,0,2130.5,1793,1,1
281593,3599,3007,0,0,2130.5,1793,1,1
281693,3601,3009,0,0,2130.5,1793,1,1
281793,3600,3004,0,0,2130.5,1793,1,1
281893,3605,3008,0,0,2130.5,1793,1,1
281993,3605,3008,0,0,2130.5,1793,1,1
282093,3607,3003,0,0,2130.5,1793,1,1
282193,3600,3005,0,0,2130.5,1793,1,1
282293,3610,3012,0,0,2130.5,1793,1,1
282393,3602,3003,0,0,2130.5,1793,1,1
282493,3605,3007,0,0,2130.5,1793,1,1
282593,3606,3011,0,0,2130.5,1793,1,1
282693,3598,3012,0,0,2130.5,1793,1,1
282793,3601,3006,0,0,2130.5,1793,1,1
282893,3610,3011,0,0,2130.5,1793,1,1
282993,3606,3012,0,0,2130.5,1793,1,1
283093,3600,3011,0,0,2130.5,1793,1,1
283193,3600,3009,0,0,2130.5,1793,1,1
283293,3612,3013,0,0,2130.5,1793,1,1
283393,3618,3011,0,0,2130.5,1793,1,1
283493,3601,3008,0,0,2130.5,1793,1,1
283593,3602,3007,0,0,2130.5,1793,1,1
283693,3602,3014,0,0,2130.5,1793,1,1
283793,3603,3009,0,0,2130.5,1793,1,1
283893,3605,3009,0,0,2130.5,1793,1,1
283993,3615,3009,0,0,2130.5,1793,1,1
284093,3607,3008,0,0,2130.5,1793,1,1
284193,3602,3010,0,0,2130.5,1793,1,1
284293,3598,2999,0,0,2130.5,1793,1,1
284393,3605,3009,0,0,2130.5,1793,1,1
284493,3600,3011,0,0,2130.5,1793,1,1
284593,3603,3008,0,0,2130.5,1793,1,1
284693,3610,3013,0,0,2130.5,1793,1,1
284793,3600,3008,0,0,2130.5,1793,1,1
284893,3598,3004,0,0,2130.5,1793,1,1
284993,3600,3008,0,0,2130.5,1793,1,1
285093,3600,3010,0,0,2130.5,1793,1,1
285193,3600,3006,0,0,2130.5,1793,1,1
285293,3605,3009,0,0,2130.5,1793,1,1
285393,3602,3013,0,0,2130.5,1793,1,1
285493,3602,3008,0,0,2130.5,1793,1,1
285593,3607,3015,0,0,2130.5,1793,1,1
285693,3612,3014,0,0,2130.5,1793,1,1
285793,3600,3005,0,0,2130.5,1793,1,1
285893,3606,3017,0,0,2130.5,1793,1,1
285993,3606,3017,0,0,2130.5,1793,1,1
286093,3600,3005,0,0,2130.5,1793,1,1
286193,3610,3017,0,0,2130.5,1793,1,1
286293,3607,3012,0,0,2130.5,1793,1,1
286393,3600,3006,0,0,2130.5,1793,1,1
286493,3631,3002,0,0,2130.5,1793,1,1
286593,3611,3018,0,0,2130.5,1793,1,1
286693,3606,3009,0,0,2130.5,1793,1,1
286793,3602,3023,0,0,2130.5,1793,1,1
286893,3601,3020,0,0,2130.5,1793,1,1
286993,3597,3005,0,0,2130.5,1793,1,1
287093,3600,3001,0,0,2130.5,1793,1,1
287193,3600,3003,0,0,2130.5,1793,1,1
287293,3599,3005,0,0,2130.5,1793,1,1
287393,3600,2999,0,0,2130.5,1793,1,1
287493,3598,3003,0,0,2130.5,1793,1,1
287593,3598,3004,0,0,2130.5,1793,1,1
287693,3599,3006,0,0,2130.5,1793,1,1
287793,3600,3003,0,0,2130.5,1793,1,1
287893,3597,3002,0,0,2130.5,1793,1,1
287993,3598,3007,0,0,2130.5,1793,1,1
288093,3598,2999,0,0,2130.5,1793,1,1
288193,3597,3002,0,0,2130.5,1793,1,1
288293,3583,2992,0,0,2130.5,1793,1,1
288393,3583,3001,0,0,2130.5,1793,1,1
288493,3595,3001,0,0,2130.5,1793,1,1
288593,3583,2992,0,0,2130.5,1793,1,1
288693,3583,2999,0,0,2130.5,1793,1,1
288793,3583,2999,0,0,2130.5,1793,1,1
288893,3599,2996,0,0,2130.5,1793,1,1
288993,3597,3003,0,0,2130.5,1793,1,1
289093,3597,3003,0,0,2130.5,1793,1,1
289193,3583,2998,0,0,2130.5,1793,1,1
289293,3583,2997,0,0,2130.5,1793,1,1
289393,3583,2996,0,0,2130.5,1793,1,1
289493,3600,3003,0,0,2130.5,1793,1,1
289593,3598,3001,0,0,2130.5,1793,1,1
289693,3595,2995,0,0,2130.5,1793,1,1
289793,3583,3002,0,0,2130.5,1793,1,1
289893,3599,3003,0,0,2130.5,1793,1,1
289993,3598,3003,0,0,2130.5,1793,1,1
290093,3583,2992,0,0,2130.5,1793,1,1
290193,3597,2999,0,0,2130.5,1793,1,1
290293,3583,3001,0,0,2130.5,1793,1,1
290393,3594,2994,0,0,2130.5,1793,1,1
290493,3599,3007,0,0,2130.5,1793,1,1
290593,3600,3004,0,0,2130.5,1793,1,1
290693,3583,3002,0,0,2130.5,1793,1,1
290793,3600,3015,0,0,2130.5,1793,1,1
290893,3600,3007,0,0,2130.5,1793,1,1
290993,3595,2994,0,0,2130.5,1793,1,1
291093,3602,3008,0,0,2130.5,1793,1,1
291193,3599,3006,0,0,2130.5,1793,1,1
291293,3600,3006,0,0,2130.5,1793,1,1
291393,3600,3006,0,0,2130.5,1793,1,1
291493,3597,3007,0,0,2130.5,1793,1,1
291593,3600,3007,0,0,2130.5,1793,1,1
291693,3600,3009,0,0,2130.5,1793,1,1
291793,3607,3018,0,0,2130.5,1793,1,1
291893,3598,3002,0,0,2130.5,1793,1,1
291993,3600,3003,0,0,2130.5,1793,1,1
292093,3600,2999,0,0,2130.5,1793,1,1
292193,3600,3002,0,0,2130.5,1793,1,1
292293,3600,2999,0,0,2130.5,1793,1,1
292393,3600,2999,0,0,2130.5,1793,1,1
292493,3600,3005,0,0,2130.5,1793,1,1
292593,3600,2999,0,0,2130.5,1793,1,1
292693,3600,2998,0,0,2130.5,1793,1,1
292793,3596,3004,0,0,2130.5,1793,1,1
292893,3583,2995,0,0,2130.5,1793,1,1
292993,3602,3007,0,0,2130.5,1793,1,1
293093,3604,3006,0,0,2130.5,1793,1,1
293193,3599,2999,0,0,2130.5,1793,1,1
293293,3605,3008,0,0,2130.5,1793,1,1
293393,3601,3008,0,0,2130.5,1793,1,1
293493,3595,2997,0,0,2130.5,1793,1,1
293593,3583,2992,0,0,2130.5,1793,1,1
293693,3600,3001,0,0,2130.5,1793,1,1
293793,3594,2994,0,0,2130.5,1793,1,1
293893,3600,2997,0,0,2130.5,1793,1,1
293993,3597,3003,0,0,2130.5,1793,1,1
294093,3600,2992,0,0,2130.5,1793,1,1
294193,3595,2999,0,0,2130.5,1793,1,1
294293,3603,2998,0,0,2130.5,1793,1,1
294393,3583,2992,0,0,2130.5,1793,1,1
294493,3604,3007,0,0,2130.5,1793,1,1
294593,3607,3004,0,0,2130.5,1793,1,1
294693,3600,2994,0,0,2130.5,1793,1,1
294793,3600,3003,0,0,2130.5,1793,1,1
294893,3603,2998,0,0,2130.5,1793,1,1
294993,3574,2991,0,0,2130.5,1793,1,1
295093,3600,2999,0,0,2130.5,1793,1,1
295193,3600,2998,0,0,2130.5,1793,1,1
295293,3583,2992,0,0,2130.5,1793,1,1
295393,3601,2997,0,0,2130.5,1793,1,1
295493,3601,3001,0,0,2130.5,1793,1,1
295593,3605,2999,0,0,2130.5,1793,1,1
295693,3600,3003,0,0,2130.5,1793,1,1
295793,3566,3001,0,0,2130.5,1793,1,1
295893,3594,3002,0,0,2130.5,1793,1,1
295993,3583,2999,0,0,2130.5,1793,1,1
296093,3600,3002,0,0,2130.5,1793,1,1
296193,3600,3002,0,0,2130.5,1793,1,1
296293,3598,3005,0,0,2130.5,1793,1,1
296393,3568,2998,0,0,2130.5,1793,1,1
296493,3647,3025,0,0,2130.5,1793,1,1
296593,3597,3006,0,0,2130.5,1793,1,1
296693,3600,3002,0,0,2130.5,1793,1,1
296793,3600,2999,0,0,2130.5,1793,1,1
296893,3583,2999,0,0,2130.5,1793,1,1
296993,3600,2992,0,0,2130.5,1793,1,1
297093,3597,2996,0,0,2130.5,1793,1,1
297193,3605,2997,0,0,2130.5,1793,1,1
297293,3600,2999,0,0,2130.5,1793,1,1
297393,3601,3002,0,0,2130.5,1793,1,1
297493,3594,2993,0,0,2130.5,1793,1,1
297593,3600,2999,0,0,2130.5,1793,1,1
297693,3601,3003,0,0,2130.5,1793,1,1
297793,3583,2992,0,0,2130.5,1793,1,1
297893,3595,2997,0,0,2130.5,1793,1,1
297993,3594,2997,0,0,2130.5,1793,1,1
298093,3583,2992,0,0,2130.5,1793,1,1
298193,3594,2992,0,0,2130.5,1793,1,1
298293,3598,3011,0,0,2130.5,1793,1,1
298393,3583,2993,0,0,2130.5,1793,1,1
298493,3583,2997,0,0,2130.5,1793,1,1
298593,3600,2999,0,0,2130.5,1793,1,1
298693,3595,2983,0,0,2130.5,1793,1,1
298793,3595,2998,0,0,2130.5,1793,1,1
298893,3583,2997,0,0,2130.5,1793,1,1
298993,3583,2992,0,0,2130.5,1793,1,1
299093,3583,2995,0,0,2130.5,1793,1,1
299193,3599,2999,0,0,2130.5,1793,1,1
299293,3580,2990,0,0,2130.5,1793,1,1
299393,3573,2985,0,0,2130.5,1793,1,1
299493,3599,3001,0,0,2130.5,1793,1,1
299593,3578,2986,0,0,2130.5,1793,1,1
299693,3583,2993,0,0,2130.5,1793,1,1
299793,3595,2999,0,0,2130.5,1793,1,1
299893,3600,2998,0,0,2130.5,1793,1,1
299993,3598,2999,0,0,2130.5,1793,1,1
300093,3600,2998,0,0,2130.5,1793,1,1
300193,3597,2992,0,0,2130.5,1793,1,1
300293,3583,2995,0,0,2130.5,1793,1,1
300393,3595,2998,0,0,2130.5,1793,1,1
300493,3598,3001,0,0,2130.5,1793,1,1
300593,3600,3002,0,0,2130.5,1793,1,1
300693,3598,2999,0,0,2130.5,1793,1,1
300793,3599,2997,0,0,2130.5,1793,1,1
300893,3599,2992,0,0,2130.5,1793,1,1
300993,3597,3001,0,0,2130.5,1793,1,1
301093,3597,2995,0,0,2130.5,1793,1,1
301193,3600,2994,0,0,2130.5,1793,1,1
301293,3601,3005,0,0,2130.5,1793,1,1
301393,3605,3002,0,0,2130.5,1793,1,1
301493,3601,2998,0,0,2130.5,1793,1,1
301593,3602,3004,0,0,2130.5,1793,1,1
301693,3600,3002,0,0,2130.5,1793,1,1
301793,3605,2992,0,0,2130.5,1793,1,1
301893,3600,2994,0,0,2130.5,1793,1,1
301993,3602,2978,0,0,2130.5,1793,1,1
302093,3602,2994,0,0,2130.5,1793,1,1
302193,3602,2995,0,0,2130.5,1793,1,1
302293,3603,2998,0,0,2130.5,1793,1,1
302393,3602,2993,0,0,2130.5,1793,1,1
302493,3600,3003,0,0,2130.5,1793,1,1
302593,3602,3002,0,0,2130.5,1793,1,1
302693,3603,3001,0,0,2130.5,1793,1,1
302793,3603,2999,0,0,2130.5,1793,1,1
302893,3601,3003,0,0,2130.5,1793,1,1
302993,3598,2991,0,0,2130.5,1793,1,1
303093,3610,3002,0,0,2130.5,1793,1,1
303193,3601,3002,0,0,2130.5,1793,1,1
303293,3600,2992,0,0,2130.5,1793,1,1
303393,3603,2999,0,0,2130.5,1793,1,1
303493,3601,2995,0,0,2130.5,1793,1,1
303593,3600,2987,0,0,2130.5,1793,1,1
303693,3598,2996,0,0,2130.5,1793,1,1
303793,3607,3018,0,0,2130.5,1793,1,1
303893,3595,2992,0,0,2130.5,1793,1,1
303993,3602,3002,0,0,2130.5,1793,1,1
304093,3601,3002,0,0,2130.5,1793,1,1
304193,3597,2995,0,0,2130.5,1793,1,1
304293,3600,3002,0,0,2130.5,1793,1,1
304393,3602,3003,0,0,2130.5,1793,1,1
304493,3604,3001,0,0,2130.5,1793,1,1
304593,3600,3003,0,0,2130.5,1793,1,1
304693,3602,3002,0,0,2130.5,1793,1,1
304793,3600,3000,0,0,2130.5,1793,1,1
304893,3600,2995,0,0,2130.5,1793,1,1
304993,3598,3001,0,0,2130.5,1793,1,1
305093,3583,2980,0,0,2130.5,1793,1,1
305193,3575,2960,0,0,2130.5,1793,1,1
305293,3579,2963,0,0,2130.5,1793,1,1
305393,3582,2971,0,0,2130.5,1793,1,1
305493,3573,2959,0,0,2130.5,1793,1,1
305593,3581,2965,0,0,2130.5,1793,1,1
305693,3579,2966,0,0,2130.5,1793,1,1
305793,3583,2960,0,0,2130.5,1793,1,1
305893,3581,2962,0,0,2130.5,1793,1,1
305993,3583,2970,0,0,2130.5,1793,1,1
306093,3583,2960,0,0,2130.5,1793,1,1
306193,3582,2966,0,0,2130.5,1793,1,1
306293,3583,2964,0,0,2130.5,1793,1,1
306393,3574,2960,0,0,2130.5,1793,1,1
306493,3582,2965,0,0,2130.5,1793,1,1
306593,3582,2965,0,0,2130.5,1793,1,1
306693,3569,2960,0,0,2130.5,1793,1,1
306793,3578,2963,0,0,2130.5,1793,1,1
306893,3583,2966,0,0,2130.5,1793,1,1
306993,3583,2959,0,0,2130.5,1793,1,1
307093,3581,2966,0,0,2130.5,1793,1,1
307193,3583,2965,0,0,2130.5,1793,1,1
307293,3570,2955,0,0,2130.5,1793,1,1
307393,3579,2962,0,0,2130.5,1793,1,1
307493,3583,2966,0,0,2130.5,1793,1,1
307593,3583,2960,0,0,2130.5,1793,1,1
307693,3581,2966,0,0,2130.5,1793,1,1
307793,3582,2965,0,0,2130.5,1793,1,1
307893,3579,2960,0,0,2130.5,1793,1,1
307993,3583,2965,0,0,2130.5,1793,1,1
308093,3600,2973,0,0,2130.5,1793,1,1
308193,3577,2959,0,0,2130.5,1793,1,1
308293,3581,2967,0,0,2130.5,1793,1,1
308393,3582,2965,0,0,2130.5,1793,1,1
308493,3582,2965,0,0,2130.5,1793,1,1
308593,3581,2966,0,0,2130.5,1793,1,1
308693,3579,2963,0,0,2130.5,1793,1,1
308793,3581,2964,0,0,2130.5,1793,1,1
308893,3571,2960,0,0,2130.5,1793,1,1
308993,3583,2967,0,0,2130.5,1793,1,1
309093,3583,2966,0,0,2130.5,1793,1,1
309193,3583,2969,0,0,2130.5,1793,1,1
309293,3583,2965,0,0,2130.5,1793,1,1
309393,3578,2965,0,0,2130.5,1793,1,1
309493,3574,2964,0,0,2130.5,1793,1,1
309593,3581,2962,0,0,2130.5,1793,1,1
309693,3583,2963,0,0,2130.5,1793,1,1
309793,3570,2958,0,0,2130.5,1793,1,1
309893,3575,2961,0,0,2130.5,1793,1,1
309993,3583,2965,0,0,2130.5,1793,1,1
310093,3574,2960,0,0,2130.5,1793,1,1
310193,3579,2966,0,0,2130.5,1793,1,1
310293,3583,2966,0,0,2130.5,1793,1,1
310393,3579,2960,0,0,2130.5,1793,1,1
310493,3582,2967,0,0,2130.5,1793,1,1
310593,3578,2962,0,0,2130.5,1793,1,1
310693,3569,2958,0,0,2130.5,1793,1,1
310793,3575,2962,0,0,2130.5,1793,1,1
310893,3583,2971,0,0,2130.5,1793,1,1
310993,3571,2960,0,0,2130.5,1793,1,1
311093,3579,2969,0,0,2130.5,1793,1,1
311193,3583,2970,0,0,2130.5,1793,1,1
311293,3575,2966,0,0,2130.5,1793,1,1
311393,3579,2972,0,0,2130.5,1793,1,1
311493,3580,2970,0,0,2130.5,1793,1,1
311593,3573,2965,0,0,2130.5,1793,1,1
311693,3578,2962,0,0,2130.5,1793,1,1
311793,3595,2973,0,0,2130.5,1793,1,1
311893,3578,2961,0,0,2130.5,1793,1,1
311993,3600,2965,0,0,2130.5,1793,1,1
312093,3583,2967,0,0,2130.5,1793,1,1
312193,3578,2963,0,0,2130.5,1793,1,1
312293,3582,2972,0,0,2130.5,1793,1,1
312393,3582,2968,0,0,2130.5,1793,1,1
312493,3582,2962,0,0,2130.5,1793,1,1
312593,3583,2967,0,0,2130.5,1793,1,1
312693,3581,2971,0,0,2130.5,1793,1,1
312793,3577,2966,0,0,2130.5,1793,1,1
312893,3582,2958,0,0,2130.5,1793,1,1
312993,3583,2967,0,0,2130.5,1793,1,1
313093,3581,2967,0,0,2130.5,1793,1,1
313193,3578,2961,0,0,2130.5,1793,1,1
313293,3580,2963,0,0,2130.5,1793,1,1
313393,3583,2967,0,0,2130.5,1793,1,1
313493,3583,2960,0,0,2130.5,1793,1,1
313593,3583,2967,0,0,2130.5,1793,1,1
313693,3581,2965,0,0,2130.5,1793,1,1
313793,3582,2961,0,0,2130.5,1793,1,1
313893,3583,2966,0,0,2130.5,1793,1,1
313993,3583,2966,0,0,2130.5,1793,1,1
314093,3575,2960,0,0,2130.5,1793,1,1
314193,3583,2960,0,0,2130.5,1793,1,1
314293,3583,2967,0,0,2130.5,1793,1,1
314393,3579,2960,0,0,2130.5,1793,1,1
314493,3583,2967,0,0,2130.5,1793,1,1
314593,3582,2966,0,0,2130.5,1793,1,1
314693,3578,2960,0,0,2130.5,1793,1,1
314793,3583,2967,0,0,2130.5,1793,1,1
314893,3582,2967,0,0,2130.5,1793,1,1
314993,3581,2960,0,0,2130.5,1793,1,1
315093,3581,2967,0,0,2130.5,1793,1,1
315193,3581,2965,0,0,2130.5,1793,1,1
315293,3575,2961,0,0,2130.5,1793,1,1
315393,3571,2963,0,0,2130.5,1793,1,1
315493,3578,2965,0,0,2130.5,1793,1,1
315593,3575,2960,0,0,2130.5,1793,1,1
315693,3583,2969,0,0,2130.5,1793,1,1
315793,3583,2974,0,0,2130.5,1793,1,1
315893,3575,2960,0,0,2130.5,1793,1,1
315993,3583,2963,0,0,2130.5,1793,1,1
316093,3583,2966,0,0,2130.5,1793,1,1
316193,3583,2960,0,0,2130.5,1793,1,1
